,Origin,Dest,Origin_lat,Origin_long,Dest_lat,Dest_long,Distance
356,AUS,LBB,30.194528,-97.669889,33.663639,-101.822778,549.970398132
357,AUS,MAF,30.194528,-97.669889,31.942528,-102.201914,473.481073793
358,AUS,MCI,30.194528,-97.669889,39.297606,-94.713905,1047.77528422
359,AUS,MCN,30.194528,-97.669889,32.69285,-83.649211,1358.11022936
360,AUS,MCO,30.194528,-97.669889,28.429394,-81.308994,1597.51139255
361,AUS,MDW,30.194528,-97.669889,41.785972,-87.752417,1565.64924681
362,AUS,MEM,30.194528,-97.669889,35.042417,-89.976667,899.62930977
363,AUS,MSP,30.194528,-97.669889,44.881956,-93.221767,1679.42052867
364,AUS,MSY,30.194528,-97.669889,29.993389,-90.258028,713.516688744
365,AUS,OKC,30.194528,-97.669889,35.393089,-97.600733,578.271171572
366,AUS,ONT,30.194528,-97.669889,34.056,-117.601194,1922.62446975
367,AUS,ORD,30.194528,-97.669889,41.978603,-87.904842,1575.05319714
368,AUS,PHX,30.194528,-97.669889,33.434278,-112.011583,1401.3071933
369,AUS,PIA,30.194528,-97.669889,40.664203,-89.693258,1369.25391877
370,AUS,PWM,30.194528,-97.669889,43.646161,-70.309281,2836.14452933
371,AUS,RDU,30.194528,-97.669889,35.877639,-78.787472,1866.97217676
372,AUS,RFD,30.194528,-97.669889,42.1953611,-89.0972222,1538.81025971
373,AUS,SAN,30.194528,-97.669889,32.733556,-117.189667,1870.60740771
374,AUS,SAT,30.194528,-97.669889,29.533694,-98.469778,106.564229373
375,AUS,SEA,30.194528,-97.669889,47.449,-122.309306,2848.28436116
376,AUS,SFO,30.194528,-97.669889,37.618972,-122.374889,2416.7619755
377,AUS,SJC,30.194528,-97.669889,37.3626,-121.929022,2372.1575466
378,AUS,SLC,30.194528,-97.669889,40.788389,-111.977772,1747.1353708
379,AUS,SNA,30.194528,-97.669889,33.675667,-117.868222,1942.18665911
380,AUS,STL,30.194528,-97.669889,38.748697,-90.370028,1162.40468323
381,AUS,TPA,30.194528,-97.669889,27.975472,-82.53325,1490.71932343
382,AUS,TUL,30.194528,-97.669889,36.198389,-95.888111,688.050617841
383,AUS,TUS,30.194528,-97.669889,32.116083,-110.941028,1280.3223778
384,AVL,ATL,35.436194,-82.541806,33.636719,-84.428067,264.436361358
385,AVL,CVG,35.436194,-82.541806,39.048836,-84.667822,443.707489173
386,AVL,DTW,35.436194,-82.541806,42.212444,-83.353389,756.983935454
387,AVL,EWR,35.436194,-82.541806,40.6925,-74.168667,937.051291787
388,AVL,IAH,35.436194,-82.541806,29.984433,-95.341442,1341.10472711
389,AVL,MSP,35.436194,-82.541806,44.881956,-93.221767,1386.09543269
390,AVP,ATL,41.338478,-75.723403,33.636719,-84.428067,1149.44694127
391,AVP,BUF,41.338478,-75.723403,42.940525,-78.732167,305.476364048
392,AVP,CVG,41.338478,-75.723403,39.048836,-84.667822,801.043492276
393,AVP,DTW,41.338478,-75.723403,42.212444,-83.353389,640.110336929
394,AVP,HPN,41.338478,-75.723403,41.066959,-73.707575,171.377403148
395,AVP,JFK,41.338478,-75.723403,40.639751,-73.778925,180.80779192
396,AVP,LGA,41.338478,-75.723403,40.777245,-73.872608,167.308233998
397,AVP,ORD,41.338478,-75.723403,41.978603,-87.904842,1013.94245069
398,AVP,PHL,41.338478,-75.723403,39.871944,-75.241139,168.128489368
399,AZO,ATL,42.234875,-85.552058,33.636719,-84.428067,961.414317029
400,AZO,CVG,42.234875,-85.552058,39.048836,-84.667822,362.149171498
401,AZO,DTW,42.234875,-85.552058,42.212444,-83.353389,181.113697117
402,AZO,MKE,42.234875,-85.552058,42.947222,-87.896583,207.685691051
403,AZO,MSP,42.234875,-85.552058,44.881956,-93.221767,684.369583681
404,AZO,ORD,42.234875,-85.552058,41.978603,-87.904842,196.229005752
405,BDL,ATL,41.938889,-72.683222,33.636719,-84.428067,1382.74725221
406,BDL,BNA,41.938889,-72.683222,36.124472,-86.678194,1368.8795372
407,BDL,BOS,41.938889,-72.683222,42.364347,-71.005181,146.241011747
408,BDL,BWI,41.938889,-72.683222,39.175361,-76.668333,455.86501127
409,BDL,CLE,41.938889,-72.683222,41.411689,-81.849794,763.44876102
410,BDL,CLT,41.938889,-72.683222,35.214,-80.943139,1036.019983
411,BDL,CVG,41.938889,-72.683222,39.048836,-84.667822,1062.42374588
412,BDL,DCA,41.938889,-72.683222,38.852083,-77.037722,503.808822933
413,BDL,DEN,41.938889,-72.683222,39.861656,-104.673178,2683.75794804
414,BDL,DFW,41.938889,-72.683222,32.896828,-97.037997,2363.92207061
415,BDL,DTW,41.938889,-72.683222,42.212444,-83.353389,880.89526988
416,BDL,EWR,41.938889,-72.683222,40.6925,-74.168667,186.058722313
417,BDL,FLL,41.938889,-72.683222,26.072583,-80.15275,1892.48534942
418,BDL,GRR,41.938889,-72.683222,42.880833,-85.522806,1058.60524462
419,BDL,IAD,41.938889,-72.683222,38.944533,-77.455811,523.450665395
420,BDL,IAH,41.938889,-72.683222,29.984433,-95.341442,2423.10926983
421,BDL,IND,41.938889,-72.683222,39.717331,-86.294383,1170.571175
422,BDL,JFK,41.938889,-72.683222,40.639751,-73.778925,171.072514544
423,BDL,LAS,41.938889,-72.683222,36.080056,-115.15225,3689.48451531
424,BDL,LAX,41.938889,-72.683222,33.942536,-118.408075,4058.60772393
425,BDL,MCO,41.938889,-72.683222,28.429394,-81.308994,1692.74316522
426,BDL,MDW,41.938889,-72.683222,41.785972,-87.752417,1246.81400328
427,BDL,MIA,41.938889,-72.683222,25.79325,-80.290556,1926.36579517
428,BDL,MKE,41.938889,-72.683222,42.947222,-87.896583,1252.04179776
429,BDL,MSP,41.938889,-72.683222,44.881956,-93.221767,1686.74890599
430,BDL,ORD,41.938889,-72.683222,41.978603,-87.904842,1257.3793276
431,BDL,PBI,41.938889,-72.683222,26.683161,-80.095589,1826.58561871
432,BDL,PHL,41.938889,-72.683222,39.871944,-75.241139,314.765510611
433,BDL,PHX,41.938889,-72.683222,33.434278,-112.011583,3554.90840805
434,BDL,RDU,41.938889,-72.683222,35.877639,-78.787472,856.043288083
435,BDL,RSW,41.938889,-72.683222,26.536167,-81.755167,1902.78450528
436,BDL,SJU,41.938889,-72.683222,18.439417,-66.001833,2689.41205013
437,BDL,TPA,41.938889,-72.683222,27.975472,-82.53325,1791.10211723
438,BET,ANC,60.779778,-161.838,61.174361,-149.996361,639.648655729
439,BFL,DEN,35.433598,-119.05677,39.861656,-104.673178,1357.16197889
440,BFL,IAH,35.433598,-119.05677,29.984433,-95.341442,2294.49674678
441,BFL,LAS,35.433598,-119.05677,36.080056,-115.15225,359.668555418
442,BFL,LAX,35.433598,-119.05677,33.942536,-118.408075,176.141802296
443,BFL,PHX,35.433598,-119.05677,33.434278,-112.011583,683.315896813
444,BFL,SAN,35.433598,-119.05677,32.733556,-117.189667,346.072855798
445,BFL,SFO,35.433598,-119.05677,37.618972,-122.374889,383.420292477
446,BFL,SLC,35.433598,-119.05677,40.788389,-111.977772,858.834977644
447,BFL,SMF,35.433598,-119.05677,38.695417,-121.590778,426.821694686
448,BGM,ATL,42.208689,-75.979839,33.636719,-84.428067,1206.35493504
449,BGM,DTW,42.208689,-75.979839,42.212444,-83.353389,607.286514692
450,BGM,JFK,42.208689,-75.979839,40.639751,-73.778925,253.262055462
451,BGR,ATL,44.807444,-68.828139,33.636719,-84.428067,1824.59705107
452,BGR,BOS,44.807444,-68.828139,42.364347,-71.005181,323.406609257
453,BGR,CVG,44.807444,-68.828139,39.048836,-84.667822,1455.53485758
454,BGR,DTW,44.807444,-68.828139,42.212444,-83.353389,1204.97008306
455,BGR,EWR,44.807444,-68.828139,40.6925,-74.168667,631.992766464
456,BGR,LGA,44.807444,-68.828139,40.777245,-73.872608,608.429029577
457,BGR,MSP,44.807444,-68.828139,44.881956,-93.221767,1916.51958509
458,BHM,ATL,33.562942,-86.75355,33.636719,-84.428067,215.5980694
459,BHM,AUS,33.562942,-86.75355,30.194528,-97.669889,1096.32950339
460,BHM,BNA,33.562942,-86.75355,36.124472,-86.678194,285.001553158
461,BHM,BWI,33.562942,-86.75355,39.175361,-76.668333,1096.8819061
462,BHM,CLT,33.562942,-86.75355,35.214,-80.943139,563.958599104
463,BHM,CVG,33.562942,-86.75355,39.048836,-84.667822,638.13771581
464,BHM,DAL,33.562942,-86.75355,32.847111,-96.851778,942.808553711
465,BHM,DEN,33.562942,-86.75355,39.861656,-104.673178,1740.57402697
466,BHM,DFW,33.562942,-86.75355,32.896828,-97.037997,959.345548877
467,BHM,DTW,33.562942,-86.75355,42.212444,-83.353389,1007.07839363
468,BHM,EWR,33.562942,-86.75355,40.6925,-74.168667,1366.84552798
469,BHM,HOU,33.562942,-86.75355,29.645419,-95.278889,917.207967705
470,BHM,IAD,33.562942,-86.75355,38.944533,-77.455811,1025.64842138
471,BHM,IAH,33.562942,-86.75355,29.984433,-95.341442,903.932122765
472,BHM,JAX,33.562942,-86.75355,30.494056,-81.687861,586.981502877
473,BHM,LAS,33.562942,-86.75355,36.080056,-115.15225,2598.97398848
474,BHM,LGA,33.562942,-86.75355,40.777245,-73.872608,1393.06733234
475,BHM,MCO,33.562942,-86.75355,28.429394,-81.308994,771.427313071
476,BHM,MDW,33.562942,-86.75355,41.785972,-87.752417,918.843713097
477,BHM,MEM,33.562942,-86.75355,35.042417,-89.976667,338.773934052
478,BHM,MSY,33.562942,-86.75355,29.993389,-90.258028,517.069221721
479,BHM,OKC,33.562942,-86.75355,35.393089,-97.600733,1014.64651922
480,BHM,ORD,33.562942,-86.75355,41.978603,-87.904842,941.502363207
481,BHM,PHX,33.562942,-86.75355,33.434278,-112.011583,2336.98493955
482,BHM,RDU,33.562942,-86.75355,35.877639,-78.787472,772.170391375
483,BHM,SDF,33.562942,-86.75355,38.1740858,-85.7364989,521.013811891
484,BHM,SLC,33.562942,-86.75355,40.788389,-111.977772,2365.51476306
485,BHM,STL,33.562942,-86.75355,38.748697,-90.370028,661.815823568
486,BHM,TPA,33.562942,-86.75355,27.975472,-82.53325,740.712921128
487,BIL,DEN,45.80921,-108.537654,39.861656,-104.673178,732.572481323
488,BIL,IDA,45.80921,-108.537654,43.514556,-112.07075,378.445946015
489,BIL,MSP,45.80921,-108.537654,44.881956,-93.221767,1199.90601235
490,BIL,ORD,45.80921,-108.537654,41.978603,-87.904842,1702.51321366
491,BIL,PIH,45.80921,-108.537654,42.9098,-112.596,456.138509949
492,BIL,SFO,45.80921,-108.537654,37.618972,-122.374889,1462.68524656
493,BIL,SLC,45.80921,-108.537654,40.788389,-111.977772,623.893632402
494,BIS,DEN,46.775842,-100.757931,39.861656,-104.673178,831.493888882
495,BIS,MSP,46.775842,-100.757931,44.881956,-93.221767,620.610757523
496,BIS,SLC,46.775842,-100.757931,40.788389,-111.977772,1118.63228542
497,BJI,MSP,47.510722,-94.934722,44.881956,-93.221767,320.742631975
498,BLI,SEA,48.792694,-122.537528,47.449,-122.309306,150.416285959
499,BLI,SLC,48.792694,-122.537528,40.788389,-111.977772,1217.39523151
500,BLI,TWF,48.792694,-122.537528,42.481803,-114.487733,939.52731049
501,BMI,ATL,40.477111,-88.915917,33.636719,-84.428067,858.519859442
502,BMI,LAS,40.477111,-88.915917,36.080056,-115.15225,2333.30011458
503,BMI,MCO,40.477111,-88.915917,28.429394,-81.308994,1509.30148115
504,BMI,ORD,40.477111,-88.915917,41.978603,-87.904842,187.203710554
505,BNA,ATL,36.124472,-86.678194,33.636719,-84.428067,344.538523775
506,BNA,AUS,36.124472,-86.678194,30.194528,-97.669889,1216.35447309
507,BNA,BDL,36.124472,-86.678194,41.938889,-72.683222,1368.8795372
508,BNA,BHM,36.124472,-86.678194,33.562942,-86.75355,285.001553158
509,BNA,BOS,36.124472,-86.678194,42.364347,-71.005181,1514.77465769
510,BNA,BWI,36.124472,-86.678194,39.175361,-76.668333,943.938325059
511,BNA,CLE,36.124472,-86.678194,41.411689,-81.849794,721.660990267
512,BNA,CLT,36.124472,-86.678194,35.214,-80.943139,527.951855958
513,BNA,CMH,36.124472,-86.678194,39.997972,-82.891889,543.553841105
514,BNA,CVG,36.124472,-86.678194,39.048836,-84.667822,370.383479412
515,BNA,DCA,36.124472,-86.678194,38.852083,-77.037722,902.765339151
516,BNA,DEN,36.124472,-86.678194,39.861656,-104.673178,1628.11124156
517,BNA,DFW,36.124472,-86.678194,32.896828,-97.037997,1014.46458296
518,BNA,DTW,36.124472,-86.678194,42.212444,-83.353389,735.198596926
519,BNA,EWR,36.124472,-86.678194,40.6925,-74.168667,1201.38995707
520,BNA,FLL,36.124472,-86.678194,26.072583,-80.15275,1278.34512758
521,BNA,HOU,36.124472,-86.678194,29.645419,-95.278889,1078.34954263
522,BNA,IAD,36.124472,-86.678194,38.944533,-77.455811,871.3150502
523,BNA,IAH,36.124472,-86.678194,29.984433,-95.341442,1056.85553973
524,BNA,ICT,36.124472,-86.678194,37.649944,-97.433056,971.146974295
525,BNA,JAX,36.124472,-86.678194,30.494056,-81.687861,779.079873739
526,BNA,JFK,36.124472,-86.678194,40.639751,-73.778925,1230.14444451
527,BNA,LAS,36.124472,-86.678194,36.080056,-115.15225,2549.68588358
528,BNA,LAX,36.124472,-86.678194,33.942536,-118.408075,2887.23211757
529,BNA,LGA,36.124472,-86.678194,40.777245,-73.872608,1228.06358052
530,BNA,MCI,36.124472,-86.678194,39.297606,-94.713905,789.871121665
531,BNA,MCO,36.124472,-86.678194,28.429394,-81.308994,993.309036942
532,BNA,MDW,36.124472,-86.678194,41.785972,-87.752417,636.529296817
533,BNA,MEM,36.124472,-86.678194,35.042417,-89.976667,321.715416014
534,BNA,MIA,36.124472,-86.678194,25.79325,-80.290556,1299.8243781
535,BNA,MSP,36.124472,-86.678194,44.881956,-93.221767,1119.41754021
536,BNA,MSY,36.124472,-86.678194,29.993389,-90.258028,759.06969798
537,BNA,OAK,36.124472,-86.678194,37.721278,-122.220722,3146.54247194
538,BNA,ONT,36.124472,-86.678194,34.056,-117.601194,2811.96072378
539,BNA,ORD,36.124472,-86.678194,41.978603,-87.904842,659.696195343
540,BNA,ORF,36.124472,-86.678194,36.894611,-76.201222,940.090101956
541,BNA,PHL,36.124472,-86.678194,39.871944,-75.241139,1084.63990316
542,BNA,PHX,36.124472,-86.678194,33.434278,-112.011583,2327.02173371
543,BNA,PVD,36.124472,-86.678194,41.732581,-71.420383,1457.38053337
544,BNA,RDU,36.124472,-86.678194,35.877639,-78.787472,710.386743173
545,BNA,SAN,36.124472,-86.678194,32.733556,-117.189667,2812.92893873
546,BNA,SAT,36.124472,-86.678194,29.533694,-98.469778,1322.03690055
547,BNA,SEA,36.124472,-86.678194,47.449,-122.309306,3177.37634502
548,BNA,SLC,36.124472,-86.678194,40.788389,-111.977772,2255.34770861
549,BNA,STL,36.124472,-86.678194,38.748697,-90.370028,437.551995726
550,BNA,TPA,36.124472,-86.678194,27.975472,-82.53325,986.765347974
551,BOI,ATL,43.564361,-116.222861,33.636719,-84.428067,2953.80724531
552,BOI,CID,43.564361,-116.222861,41.884694,-91.710806,2004.30904565
553,BOI,COS,43.564361,-116.222861,38.805805,-104.700778,1098.77832586
554,BOI,DEN,43.564361,-116.222861,39.861656,-104.673178,1042.505274
555,BOI,FSD,43.564361,-116.222861,43.582014,-96.741914,1566.26906308
556,BOI,GEG,43.564361,-116.222861,47.619861,-117.533833,462.469719666
557,BOI,GJT,43.564361,-116.222861,39.122413,-108.526735,810.058742581
558,BOI,LAS,43.564361,-116.222861,36.080056,-115.15225,837.465115831
559,BOI,LAX,43.564361,-116.222861,33.942536,-118.408075,1086.77520346
560,BOI,MLI,43.564361,-116.222861,41.448528,-90.507539,2113.18840734
561,BOI,MSP,43.564361,-116.222861,44.881956,-93.221767,1833.10840321
562,BOI,OAK,43.564361,-116.222861,37.721278,-122.220722,823.313419134
563,BOI,ONT,43.564361,-116.222861,34.056,-117.601194,1064.29373662
564,BOI,ORD,43.564361,-116.222861,41.978603,-87.904842,2307.67905856
565,BOI,PDX,43.564361,-116.222861,45.588722,-122.5975,552.774163624
566,BOI,PHX,43.564361,-116.222861,33.434278,-112.011583,1184.46403171
567,BOI,RNO,43.564361,-116.222861,39.499108,-119.768108,539.880029568
568,BOI,SAN,43.564361,-116.222861,32.733556,-117.189667,1207.64804512
569,BOI,SEA,43.564361,-116.222861,47.449,-122.309306,641.362251266
570,BOI,SFO,43.564361,-116.222861,37.618972,-122.374889,840.50488337
571,BOI,SLC,43.564361,-116.222861,40.788389,-111.977772,466.560028381
572,BOI,TVC,43.564361,-116.222861,44.741445,-85.582235,2434.32713933
573,BOI,TWF,43.564361,-116.222861,42.481803,-114.487733,185.484979819
574,BOS,ATL,42.364347,-71.005181,33.636719,-84.428067,1522.0322006
575,BOS,AUS,42.364347,-71.005181,30.194528,-97.669889,2730.5568451
576,BOS,BGR,42.364347,-71.005181,44.807444,-68.828139,323.406609257
577,BOS,BNA,42.364347,-71.005181,36.124472,-86.678194,1514.77465769
578,BOS,BUF,42.364347,-71.005181,42.940525,-78.732167,635.133821208
579,BOS,BWI,42.364347,-71.005181,39.175361,-76.668333,594.250232558
580,BOS,CAK,42.364347,-71.005181,40.9160833,-81.4421944,881.813510804
581,BOS,CHS,42.364347,-71.005181,32.898647,-80.040528,1318.14388674
582,BOS,CLE,42.364347,-71.005181,41.411689,-81.849794,903.590903675
583,BOS,CLT,42.364347,-71.005181,35.214,-80.943139,1171.04991015
584,BOS,CMH,42.364347,-71.005181,39.997972,-82.891889,1028.34380974
585,BOS,CVG,42.364347,-71.005181,39.048836,-84.667822,1208.00317715
586,BOS,DAY,42.364347,-71.005181,39.902375,-84.219375,1139.0959487
587,BOS,DCA,42.364347,-71.005181,38.852083,-77.037722,641.681852591
588,BOS,DEN,42.364347,-71.005181,39.861656,-104.673178,2816.63273155
589,BOS,DFW,42.364347,-71.005181,32.896828,-97.037997,2510.0578428
590,BOS,DTW,42.364347,-71.005181,42.212444,-83.353389,1015.30971096
591,BOS,EWR,42.364347,-71.005181,40.6925,-74.168667,322.409568233
592,BOS,FLL,42.364347,-71.005181,26.072583,-80.15275,1994.93794602
593,BOS,GSO,42.364347,-71.005181,36.09775,-79.937306,1037.23533485
594,BOS,IAD,42.364347,-71.005181,38.944533,-77.455811,663.760659188
595,BOS,IAH,42.364347,-71.005181,29.984433,-95.341442,2568.45610509
596,BOS,IND,42.364347,-71.005181,39.717331,-86.294383,1314.06359993
597,BOS,JAX,42.364347,-71.005181,30.494056,-81.687861,1627.18073558
598,BOS,JFK,42.364347,-71.005181,40.639751,-73.778925,300.282139725
599,BOS,LAS,42.364347,-71.005181,36.080056,-115.15225,3823.89478971
600,BOS,LAX,42.364347,-71.005181,33.942536,-118.408075,4194.35152053
601,BOS,LGA,42.364347,-71.005181,40.777245,-73.872608,296.787331024
602,BOS,LGB,42.364347,-71.005181,33.817722,-118.151611,4179.66772791
603,BOS,MCO,42.364347,-71.005181,28.429394,-81.308994,1806.54741934
604,BOS,MDW,42.364347,-71.005181,41.785972,-87.752417,1381.94653206
605,BOS,MEM,42.364347,-71.005181,35.042417,-89.976667,1831.56098335
606,BOS,MIA,42.364347,-71.005181,25.79325,-80.290556,2028.91676394
607,BOS,MSP,42.364347,-71.005181,44.881956,-93.221767,1804.79509816
608,BOS,MSY,42.364347,-71.005181,29.993389,-90.258028,2200.26514138
609,BOS,MYR,42.364347,-71.005181,33.67975,-78.928333,1188.3654719
610,BOS,OAK,42.364347,-71.005181,37.721278,-122.220722,4325.61017346
611,BOS,ORD,42.364347,-71.005181,41.978603,-87.904842,1391.51987928
612,BOS,ORF,42.364347,-71.005181,36.894611,-76.201222,753.508437924
613,BOS,PBI,42.364347,-71.005181,26.683161,-80.095589,1930.09722138
614,BOS,PDX,42.364347,-71.005181,45.588722,-122.5975,4073.55945904
615,BOS,PHF,42.364347,-71.005181,37.131894,-76.492989,747.295853751
616,BOS,PHL,42.364347,-71.005181,39.871944,-75.241139,450.287490227
617,BOS,PHX,42.364347,-71.005181,33.434278,-112.011583,3694.90374775
618,BOS,PIT,42.364347,-71.005181,40.491467,-80.232872,796.813900146
619,BOS,RDU,42.364347,-71.005181,35.877639,-78.787472,984.818243472
620,BOS,RIC,42.364347,-71.005181,37.505167,-77.319667,762.56320034
621,BOS,ROC,42.364347,-71.005181,43.118866,-77.672389,550.916074176
622,BOS,RSW,42.364347,-71.005181,26.536167,-81.755167,2013.92990718
623,BOS,SAN,42.364347,-71.005181,32.733556,-117.189667,4157.1763094
624,BOS,SAV,42.364347,-71.005181,32.127583,-81.202139,1450.84287849
625,BOS,SDF,42.364347,-71.005181,38.1740858,-85.7364989,1332.12169673
626,BOS,SEA,42.364347,-71.005181,47.449,-122.309306,4006.78831747
627,BOS,SFO,42.364347,-71.005181,37.618972,-122.374889,4342.59752146
628,BOS,SJC,42.364347,-71.005181,37.3626,-121.929022,4318.02619969
629,BOS,SJU,42.364347,-71.005181,18.439417,-66.001833,2702.83149334
630,BOS,SLC,42.364347,-71.005181,40.788389,-111.977772,3380.59790689
631,BOS,SRQ,42.364347,-71.005181,27.395444,-82.554389,1966.19886608
632,BOS,STL,42.364347,-71.005181,38.748697,-90.370028,1681.12469893
633,BOS,STT,42.364347,-71.005181,18.337306,-64.973361,2732.66369761
634,BOS,TPA,42.364347,-71.005181,27.975472,-82.53325,1909.06695945
635,BOS,TTN,42.364347,-71.005181,40.276692,-74.813469,393.796482882
636,BPT,IAH,29.950833,-94.020694,29.984433,-95.341442,127.320461479
637,BQK,ATL,31.2588,-81.4665,33.636719,-84.428067,383.673043488
638,BQN,EWR,18.494861,-67.129444,40.6925,-74.168667,2558.91592274
639,BQN,JFK,18.494861,-67.129444,40.639751,-73.778925,2543.76533401
640,BQN,MCO,18.494861,-67.129444,28.429394,-81.308994,1817.78419434
641,BRO,IAH,25.906833,-97.425861,29.984433,-95.341442,497.617809823
642,BRW,ANC,71.285446,-156.766003,61.174361,-149.996361,1163.15505427
643,BRW,FAI,71.285446,-156.766003,64.815114,-147.856267,807.532369915
644,BRW,SCC,71.285446,-156.766003,70.19475,-148.465167,327.498474722
645,BTM,SLC,45.954806,-112.497472,40.788389,-111.977772,576.190123848
646,BTR,ATL,30.533167,-91.149639,33.636719,-84.428067,721.164577527
647,BTR,CVG,30.533167,-91.149639,39.048836,-84.667822,1116.2649596
648,BTR,DCA,30.533167,-91.149639,38.852083,-77.037722,1584.92403219
649,BTR,DFW,30.533167,-91.149639,32.896828,-97.037997,615.935486026
650,BTR,IAH,30.533167,-91.149639,29.984433,-95.341442,407.303507299
651,BTR,MEM,30.533167,-91.149639,35.042417,-89.976667,513.402315501
652,BTR,MSY,30.533167,-91.149639,29.993389,-90.258028,104.603608359
653,BTR,ORD,30.533167,-91.149639,41.978603,-87.904842,1305.63200446
654,BTV,ATL,44.471861,-73.153278,33.636719,-84.428067,1546.36782954
655,BTV,CLE,44.471861,-73.153278,41.411689,-81.849794,785.120467666
656,BTV,CVG,44.471861,-73.153278,39.048836,-84.667822,1128.22954627
657,BTV,DTW,44.471861,-73.153278,42.212444,-83.353389,861.870722303
658,BTV,EWR,44.471861,-73.153278,40.6925,-74.168667,428.513708487
659,BTV,JFK,44.471861,-73.153278,40.639751,-73.778925,429.312312247
660,BTV,MCO,44.471861,-73.153278,28.429394,-81.308994,1925.35765264
661,BTV,MSP,44.471861,-73.153278,44.881956,-93.221767,1583.90022117
662,BTV,ORD,44.471861,-73.153278,41.978603,-87.904842,1225.49962063
