,Origin,Dest,Distance
4830,SJU,ORD,3338.72933158
4831,SJU,PHL,2543.60160215
4832,SJU,PIT,2804.8434489
4833,SJU,STT,109.148064401
4834,SJU,TPA,1991.9374572
4835,SLC,ABI,1437.51071753
4836,SLC,ABQ,793.817333712
4837,SLC,AMA,1091.59660758
4838,SLC,ANC,3414.05279937
4839,SLC,ASE,468.697538186
4840,SLC,ATL,2554.38885451
4841,SLC,AUS,1747.1353708
4842,SLC,BFL,858.834977644
4843,SLC,BHM,2365.51476306
4844,SLC,BIL,623.893632402
4845,SLC,BLI,1217.39523151
4846,SLC,BNA,2255.34770861
4847,SLC,BOI,466.560028381
4848,SLC,BOS,3380.59790689
4849,SLC,BTM,576.190123848
4850,SLC,BUR,923.547825789
4851,SLC,BWI,2994.41163491
4852,SLC,BZN,558.879893252
4853,SLC,CDC,356.723977816
4854,SLC,CLE,2513.44991676
4855,SLC,CLT,2774.44249084
4856,SLC,CMH,2454.24192577
4857,SLC,COD,480.221458456
4858,SLC,COS,659.579032841
4859,SLC,CPR,513.921523204
4860,SLC,CVG,2328.35181629
4861,SLC,CYS,603.021624143
4862,SLC,DCA,2972.97757088
4863,SLC,DEN,627.753707211
4864,SLC,DFW,1589.94474394
4865,SLC,DRO,544.903909447
4866,SLC,DSM,1533.04875382
4867,SLC,DTW,2378.62031657
4868,SLC,EAU,1726.99981854
4869,SLC,EKO,321.12783415
4870,SLC,ELP,1117.38800333
4871,SLC,EUG,992.75685635
4872,SLC,EWR,3161.2228993
4873,SLC,FAI,3508.81079406
4874,SLC,FAR,1390.93642073
4875,SLC,FAT,805.474041626
4876,SLC,FCA,855.839145466
4877,SLC,FLL,3350.49950568
4878,SLC,FSD,1291.55332801
4879,SLC,GEG,879.028399696
4880,SLC,GJT,347.690184778
4881,SLC,GRR,2195.63603022
4882,SLC,GTF,746.097997797
4883,SLC,HDN,403.199434573
4884,SLC,HLN,647.181675986
4885,SLC,HNL,4814.65704412
4886,SLC,HOU,1953.2710541
4887,SLC,HSV,2311.47412906
4888,SLC,IAD,2935.35490732
4889,SLC,IAH,1922.93056211
4890,SLC,ICT,1299.32031736
4891,SLC,IDA,303.327955353
4892,SLC,JAC,329.768805297
4893,SLC,JFK,3194.58544178
4894,SLC,KOA,4770.53930672
4895,SLC,LAS,592.147207932
4896,SLC,LAX,949.626237267
4897,SLC,LBB,1197.21643065
4898,SLC,LGA,3183.47789635
4899,SLC,LGB,947.853019142
4900,SLC,LIT,1858.07899789
4901,SLC,LNK,1279.42990243
4902,SLC,LWS,741.813527963
4903,SLC,MCI,1476.97075678
4904,SLC,MCO,3104.23979478
4905,SLC,MDW,2021.07754665
4906,SLC,MEM,2027.20307289
4907,SLC,MFR,922.855761063
4908,SLC,MKE,2002.1287485
4909,SLC,MRY,974.851057096
4910,SLC,MSN,1884.79103109
4911,SLC,MSO,702.284160656
4912,SLC,MSP,1592.01780865
4913,SLC,MSY,2296.93942662
4914,SLC,MTJ,431.826634381
4915,SLC,OAK,945.151498901
4916,SLC,OGG,4721.05966618
4917,SLC,OKC,1392.00919234
4918,SLC,OMA,1348.51120118
4919,SLC,ONT,898.149307031
4920,SLC,ORD,2006.76279646
4921,SLC,PDX,1012.05333553
4922,SLC,PHL,3093.76229642
4923,SLC,PHX,818.002017473
4924,SLC,PIH,241.457927327
4925,SLC,PIT,2664.79151867
4926,SLC,PSC,837.607820626
4927,SLC,PSP,871.245831565
4928,SLC,RAP,816.592273586
4929,SLC,RDM,844.298681325
4930,SLC,RDU,2928.8208942
4931,SLC,RNO,677.487176994
4932,SLC,SAN,1008.66239144
4933,SLC,SAT,1749.72608701
4934,SLC,SBA,989.52175955
4935,SLC,SBP,977.822758797
4936,SLC,SDF,2262.94846567
4937,SLC,SEA,1107.09411242
4938,SLC,SFO,962.223623954
4939,SLC,SGF,1650.64696104
4940,SLC,SGU,434.375043807
4941,SLC,SHV,1861.97615573
4942,SLC,SJC,939.24272021
4943,SLC,SLE,1008.00489264
4944,SLC,SMF,853.991348434
4945,SLC,SNA,947.100209395
4946,SLC,STL,1856.45655581
4947,SLC,SUN,357.490340472
4948,SLC,SUX,1307.58082049
4949,SLC,TPA,3035.0003753
4950,SLC,TUL,1488.16188497
4951,SLC,TUS,969.046033771
4952,SLC,TWF,281.07551947
4953,SLC,WYS,439.438468569
4954,SLC,XNA,1613.78660026
4955,SLC,YKM,941.406049271
4956,SLC,YUM,934.224632378
4957,SLE,BOI,560.460739003
4958,SLE,SLC,1008.00489264
4959,SMF,ABQ,1391.87677675
4960,SMF,ACV,332.702864553
4961,SMF,ATL,3360.78208216
4962,SMF,AUS,2380.05816755
4963,SMF,BFL,426.821694686
4964,SMF,BUR,577.458185295
4965,SMF,CEC,410.090787395
4966,SMF,COS,1463.09680704
4967,SMF,CVG,3175.37247501
4968,SMF,DEN,1460.18067027
4969,SMF,DFW,2299.14763398
4970,SMF,FAT,269.626501187
4971,SMF,GEG,1045.42876998
4972,SMF,HNL,3960.67430474
4973,SMF,IAD,3786.46817758
4974,SMF,IAH,2586.72571468
4975,SMF,IDA,960.261232787
4976,SMF,JFK,4048.57016522
4977,SMF,LAS,638.84869288
4978,SMF,LAX,600.595527144
4979,SMF,LGB,623.978056792
4980,SMF,MCI,2315.79810043
4981,SMF,MDW,2874.84739
4982,SMF,MSP,2437.20358092
4983,SMF,OGG,3867.41613047
4984,SMF,OKC,2154.87457234
4985,SMF,ONT,627.498924134
4986,SMF,ORD,2860.66937014
4987,SMF,PDX,771.204939081
4988,SMF,PHX,1040.34918508
4989,SMF,RDD,210.517587025
4990,SMF,RNO,180.954682951
4991,SMF,SAN,772.879849972
4992,SMF,SAT,2351.46211885
4993,SMF,SBA,499.920780803
4994,SMF,SEA,975.396021078
4995,SMF,SFO,137.980924606
4996,SMF,SLC,853.991348434
4997,SMF,SNA,650.564369689
4998,SMF,TUL,2279.10214751
4999,SMF,TUS,1210.07406817
5000,SMX,LAX,216.000011117
5001,SNA,ATL,3082.26557046
5002,SNA,AUS,1942.18665911
5003,SNA,BFL,223.799206465
5004,SNA,CVG,3015.81563046
5005,SNA,DEN,1360.11600413
5006,SNA,DFW,1935.48713919
5007,SNA,EWR,3909.0294302
5008,SNA,GJT,1031.77962852
5009,SNA,HNL,4153.96973639
5010,SNA,IAH,2163.50412257
5011,SNA,KOA,4068.89038367
5012,SNA,LAS,364.580530818
5013,SNA,LAX,58.0557282026
5014,SNA,MDW,2781.81143648
5015,SNA,MSP,2446.52688055
5016,SNA,OAK,597.393440031
5017,SNA,OGG,4040.07318908
5018,SNA,ORD,2772.81183887
5019,SNA,PDX,1384.96757632
5020,SNA,PHX,543.465969021
5021,SNA,RNO,669.546820608
5022,SNA,SEA,1576.59985356
5023,SNA,SFO,598.428846196
5024,SNA,SJC,550.63332239
5025,SNA,SLC,947.100209395
5026,SNA,SMF,650.564369689
5027,SNA,STL,2521.25656584
5028,SOP,ATL,495.315615655
5029,SPI,IAD,1054.50663714
5030,SPI,ORD,280.307751784
5031,SPS,DFW,181.549643537
5032,SRQ,ATL,717.011219727
5033,SRQ,BOS,1966.19886608
5034,SRQ,BWI,1419.10544283
5035,SRQ,CLE,1560.34887699
5036,SRQ,CLT,882.991262483
5037,SRQ,CVG,1310.92065976
5038,SRQ,DCA,1373.28645941
5039,SRQ,DTW,1649.68509747
5040,SRQ,EWR,1666.78147749
5041,SRQ,IAH,1279.70786456
5042,SRQ,IND,1413.33930233
5043,SRQ,JFK,1678.52544336
5044,SRQ,MDW,1669.04081466
5045,SRQ,MIA,287.14333474
5046,SRQ,STL,1456.43706609
5047,STL,ABQ,1499.9613461
5048,STL,ATL,779.251765391
5049,STL,AUS,1162.40468323
5050,STL,BHM,661.815823568
5051,STL,BNA,437.551995726
5052,STL,BOS,1681.12469893
5053,STL,BWI,1184.85739677
5054,STL,CID,366.869021939
5055,STL,CLE,782.849192858
5056,STL,CLT,924.663665269
5057,STL,CMH,657.625487891
5058,STL,CVG,494.659310925
5059,STL,DAL,878.608053007
5060,STL,DCA,1154.74298518
5061,STL,DEN,1235.91011205
5062,STL,DFW,885.652072833
5063,STL,DTW,707.327973413
5064,STL,EWR,1400.78932452
5065,STL,FLL,1702.78883948
5066,STL,GJT,1568.85923467
5067,STL,HOU,1108.22311463
5068,STL,IAH,1075.94172685
5069,STL,JFK,1433.2759307
5070,STL,LAS,2202.57737897
5071,STL,LAX,2557.5686767
5072,STL,LGA,1426.29411283
5073,STL,LIT,476.603675482
5074,STL,MCI,380.263305606
5075,STL,MCO,1420.37790817
5076,STL,MDW,404.288642915
5077,STL,MEM,413.729841382
5078,STL,MIA,1722.23746548
5079,STL,MSP,721.87281314
5080,STL,MSY,973.905478478
5081,STL,OKC,742.021831045
5082,STL,OMA,549.476457011
5083,STL,ORD,415.548633015
5084,STL,PHX,2027.41728102
5085,STL,RDU,1072.36656742
5086,STL,RSW,1578.10908467
5087,STL,SAN,2501.92831591
5088,STL,SAT,1266.27689122
5089,STL,SDF,408.544866019
5090,STL,SEA,2745.22750986
5091,STL,SFO,2786.74064862
5092,STL,SGF,312.955825933
5093,STL,SLC,1856.45655581
5094,STL,SNA,2521.25656584
5095,STL,SRQ,1456.43706609
5096,STL,TPA,1400.75868104
5097,STL,TUL,563.535298283
5098,STT,ATL,2575.62150334
5099,STT,BOS,2732.66369761
5100,STT,CLT,2450.14522058
5101,STT,EWR,2637.21987426
5102,STT,JFK,2619.58824211
5103,STT,LGA,2636.70864934
5104,STT,MIA,1781.42173698
5105,STT,PHL,2590.32193262
5106,STT,SJU,109.148064401
5107,STX,ATL,2639.0314767
5108,STX,CLT,2517.96002866
5109,STX,MIA,1833.90992557
5110,SUN,PIH,152.884287506
5111,SUN,SLC,357.490340472
5112,SUN,TWF,114.810542556
5113,SUX,MSP,375.249561459
5114,SWF,ATL,1260.80303011
5115,SWF,DTW,769.839380389
5116,SWF,FLL,1803.94648725
5117,SWF,JFK,99.9494213459
5118,SWF,MCO,1594.16833295
5119,SWF,ORD,1145.30652583
5120,SWF,PBI,1737.24531058
5121,SWF,TPA,1688.4205689
5122,SYR,ATL,1278.03055229
5123,SYR,CLE,509.05053723
5124,SYR,CLT,971.97362987
5125,SYR,CVG,847.546282481
5126,SYR,DCA,480.142299907
5127,SYR,DFW,2148.68950323
5128,SYR,DTW,600.942372358
5129,SYR,EWR,313.201470373
5130,SYR,FLL,1930.43627166
5131,SYR,HPN,301.47790683
5132,SYR,IAD,477.069874942
5133,SYR,JFK,335.711337477
5134,SYR,MCO,1698.28623769
5135,SYR,ORD,974.211187633
5136,SYR,PHL,367.434060691
5137,SYR,TPA,1779.75752841
5138,TEX,PHX,624.411823752
5139,TLH,ATL,360.480417147
5140,TLH,CLT,623.262758704
5141,TLH,IAH,1057.29065884
5142,TLH,JAX,255.536105056
5143,TLH,MCO,367.003865163
5144,TLH,MEM,737.466191613
5145,TOL,ATL,885.966440861
5146,TOL,ORD,342.561195635
5147,TPA,ABQ,2407.27580664
5148,TPA,ALB,1821.58612529
5149,TPA,ATL,655.160267172
5150,TPA,AUS,1490.71932343
5151,TPA,BDL,1791.10211723
5152,TPA,BHM,740.712921128
5153,TPA,BNA,986.765347974
5154,TPA,BOS,1909.06695945
5155,TPA,BUF,1699.30550767
5156,TPA,BWI,1358.3306881
5157,TPA,CAK,1442.8213503
5158,TPA,CLE,1495.80003505
5159,TPA,CLT,819.073765937
5160,TPA,CMH,1337.66612019
5161,TPA,CVG,1247.38133324
5162,TPA,DAY,1335.64332085
5163,TPA,DCA,1312.28669116
5164,TPA,DEN,2423.28691702
5165,TPA,DFW,1493.15949136
5166,TPA,DTW,1585.31157629
5167,TPA,EWR,1607.77495709
5168,TPA,FLL,316.897852925
5169,TPA,FNT,1670.87911793
5170,TPA,GPT,689.819215068
5171,TPA,GRR,1679.60331299
5172,TPA,GSO,935.892980481
5173,TPA,HOU,1255.34848556
5174,TPA,HPN,1663.5146462
5175,TPA,IAD,1307.2851429
5176,TPA,IAH,1265.42298571
5177,TPA,IND,1351.09935194
5178,TPA,ISP,1665.82899767
5179,TPA,JAX,291.907998395
5180,TPA,JFK,1620.03182807
5181,TPA,LAS,3188.47082793
5182,TPA,LAX,3467.51909529
5183,TPA,LGA,1628.8093819
5184,TPA,MCI,1687.37829637
5185,TPA,MCO,130.195206468
5186,TPA,MDW,1607.40865608
5187,TPA,MEM,1055.7379502
5188,TPA,MHT,1939.90926264
5189,TPA,MIA,329.254494298
5190,TPA,MKE,1733.74883032
5191,TPA,MSP,2105.42331551
5192,TPA,MSY,784.207630975
5193,TPA,ORD,1631.76992369
5194,TPA,ORF,1155.8045688
5195,TPA,PBI,280.495010977
5196,TPA,PHL,1483.21005362
5197,TPA,PHX,2873.60832457
5198,TPA,PIT,1407.98045935
5199,TPA,PVD,1832.25825137
5200,TPA,RDU,947.188881848
5201,TPA,ROC,1740.06121857
5202,TPA,SAT,1562.41864585
5203,TPA,SDF,1172.79051783
5204,TPA,SJU,1991.9374572
5205,TPA,SLC,3035.0003753
5206,TPA,STL,1400.75868104
5207,TPA,SWF,1688.4205689
5208,TPA,TYS,882.355292305
5209,TRI,ATL,365.396754274
5210,TRI,CLT,192.635565938
5211,TRI,CVG,348.473611766
5212,TRI,MCO,900.83354354
5213,TRI,TYS,160.525007141
5214,TTN,ATL,1128.2460366
5215,TTN,BOS,393.796482882
5216,TTN,JFK,96.4192624454
5217,TTN,LGA,97.0938732822
5218,TUL,ABQ,977.396261952
5219,TUL,ATL,1082.60542762
5220,TUL,AUS,688.050617841
5221,TUL,CVG,1037.25859925
5222,TUL,DAL,383.073466118
5223,TUL,DEN,870.315845557
5224,TUL,DFW,382.033767693
5225,TUL,DTW,1268.70345852
5226,TUL,EWR,1951.38479251
5227,TUL,FWA,1069.8345353
5228,TUL,GJT,1158.30685586
5229,TUL,HOU,731.096433708
5230,TUL,IAH,693.047951385
5231,TUL,LAS,1727.64803862
5232,TUL,MCI,359.851802618
5233,TUL,MEM,549.648132723
5234,TUL,MSP,991.660769829
5235,TUL,ONT,1985.4057314
5236,TUL,ORD,941.745667953
5237,TUL,PHX,1502.22267094
5238,TUL,PIA,733.185025945
5239,TUL,PVU,1451.96316511
5240,TUL,RFD,886.857933561
5241,TUL,SAN,1986.83536379
5242,TUL,SAT,779.46759748
5243,TUL,SLC,1488.16188497
5244,TUL,SMF,2279.10214751
5245,TUL,STL,563.535298283
5246,TUP,ATL,406.675742726
5247,TUS,ABQ,516.55372219
5248,TUS,ATL,2475.73984916
5249,TUS,AUS,1280.3223778
5250,TUS,DEN,1029.12552576
5251,TUS,DFW,1306.09389233
5252,TUS,ELP,431.976604097
5253,TUS,EWR,3399.96624071
5254,TUS,GEG,1812.31288035
5255,TUS,IAD,3105.91028326
5256,TUS,IAH,1503.92109816
5257,TUS,JFK,3432.32549792
5258,TUS,LAS,587.105770523
5259,TUS,LAX,725.158820292
5260,TUS,MCI,1665.55568985
5261,TUS,MDW,2314.53693642
5262,TUS,MSP,2087.93235974
5263,TUS,OAK,1201.60439191
5264,TUS,OMA,1682.40295422
5265,TUS,ONT,656.962990202
5266,TUS,ORD,2310.21339999
5267,TUS,PHX,177.542257715
5268,TUS,PSP,553.12653675
5269,TUS,RNO,1142.68620849
5270,TUS,SAN,590.593358734
5271,TUS,SAT,1224.55550607
5272,TUS,SEA,1958.11578372
5273,TUS,SFO,1208.40276912
5274,TUS,SLC,969.046033771
5275,TUS,SMF,1210.07406817
5276,TVC,ATL,1239.14048272
5277,TVC,CVG,637.685481638
5278,TVC,DTW,333.874627444
5279,TVC,LGA,1051.72691833
5280,TVC,MQT,228.244181761
5281,TVC,MSP,602.811156134
5282,TVC,ORD,360.128033271
5283,TWF,BOI,185.484979819
5284,TWF,SLC,281.07551947
5285,TXK,DFW,290.343101023
5286,TYR,DFW,164.681678227
5287,TYS,ATL,245.074482734
5288,TYS,AUS,1418.61340997
5289,TYS,CLE,650.18267814
5290,TYS,CVG,365.027760969
5291,TYS,DEN,1866.95022744
5292,TYS,DFW,1239.78445309
5293,TYS,DTW,714.177555758
5294,TYS,EWR,1014.59807113
5295,TYS,IAH,1240.91037539
5296,TYS,JAN,682.125915404
5297,TYS,LGA,1040.99236872
5298,TYS,MCI,1020.89503555
5299,TYS,MCO,859.016259277
5300,TYS,MEM,548.850717115
5301,TYS,MSP,1274.8878147
5302,TYS,ORD,764.792777771
5303,TYS,TPA,882.355292305
5304,VLD,ATL,335.448705815
5305,VPS,ATL,402.614311791
5306,VPS,CVG,967.681540213
5307,VPS,DFW,1030.0291378
5308,VPS,IAH,848.81993906
5309,VPS,LGA,1615.16404985
5310,VPS,MEM,601.034784384
5311,VPS,ORD,1284.54993348
5312,WRG,KTN,132.043190217
5313,WRG,PSG,49.8400209498
5314,WYS,SLC,439.438468569
5315,XNA,ATL,946.848938363
5316,XNA,BHM,752.027896117
5317,XNA,COS,958.053963067
5318,XNA,CYS,1059.55477581
5319,XNA,DCA,1546.67733882
5320,XNA,DEN,990.400990723
5321,XNA,DFW,451.95530256
5322,XNA,DTW,1149.73786425
5323,XNA,EWR,1816.06662088
5324,XNA,IAH,707.045888399
5325,XNA,LAX,2202.58567097
5326,XNA,LGA,1842.20070156
5327,XNA,MEM,414.845393181
5328,XNA,MIA,1769.93790187
5329,XNA,MSP,960.941291528
5330,XNA,ORD,840.09042862
5331,XNA,RDU,1394.35420143
5332,XNA,SLC,1613.78660026
5333,YAK,CDV,364.163490364
5334,YAK,JNU,296.570539258
5335,YKM,SLC,941.406049271
5336,YUM,IPL,93.1253679412
5337,YUM,LAS,384.079229123
5338,YUM,LAX,381.280456246
5339,YUM,PHX,256.886353286
5340,YUM,PSP,219.743078886
5341,YUM,SLC,934.224632378
