STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070926,0,-9999,-9999,311,150,21,90,250,45,58,1211
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070927,0,-9999,-9999,194,117,22,230,230,63,81,1205
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070928,0,-9999,-9999,200,128,31,240,240,81,107,2002
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070929,0,-9999,-9999,200,89,22,280,330,58,130,1033
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070930,0,-9999,-9999,200,89,23,290,210,67,81,2127
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071001,0,-9999,-9999,200,117,20,310,300,63,76,1322
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071002,0,-9999,-9999,233,106,23,310,310,54,67,1238
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071003,0,-9999,-9999,194,128,35,240,230,72,103,1517
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071004,0,-9999,-9999,183,122,36,250,260,94,125,1403
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071005,10,-9999,-9999,161,106,43,260,250,98,130,1528
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071006,0,-9999,-9999,189,67,27,240,240,58,76,1633
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071007,0,-9999,-9999,228,94,15,280,290,45,67,1257
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071008,0,-9999,-9999,211,72,21,310,240,58,81,1548
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071009,3,-9999,-9999,206,89,38,220,210,107,148,1305
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071010,122,-9999,-9999,189,122,25,170,170,67,98,109
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071011,0,-9999,-9999,189,83,18,250,270,67,89,1244
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071012,43,-9999,-9999,194,111,14,90,190,63,67,1518
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071013,0,-9999,-9999,200,117,21,210,210,58,67,1427
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071014,0,-9999,-9999,189,106,19,220,310,58,72,1142
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071015,0,-9999,-9999,200,106,26,210,210,89,125,1520
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071016,20,-9999,-9999,194,117,23,210,210,67,94,1421
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071017,0,-9999,-9999,189,106,16,230,210,45,63,1149
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071018,0,-9999,-9999,217,89,18,290,290,40,54,1639
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071019,10,-9999,-9999,228,117,19,280,280,81,112,2153
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071020,0,-9999,-9999,172,100,35,280,290,94,130,1601
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071021,0,-9999,-9999,211,72,27,20,20,58,76,905
