STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071121,0,283,150,30,100,140,81,103,1258
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071122,0,278,144,30,230,230,67,81,1448
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071123,3,267,167,23,60,60,76,89,2233
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071124,0,278,150,38,90,80,76,94,1158
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071125,3,294,167,30,170,140,81,98,1051
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071126,99,300,178,34,160,150,81,98,1023
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071127,0,283,194,20,210,200,54,63,1431
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071128,0,289,200,30,90,90,67,76,1729
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071129,18,289,178,14,290,290,54,63,1608
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071130,0,283,206,19,50,20,63,76,2016
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071201,0,278,183,37,100,40,63,81,1215
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071202,0,294,172,21,80,100,58,63,1108
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071203,0,278,167,17,290,290,63,81,1313
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071204,3,239,106,22,290,330,54,76,1443
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071205,0,239,72,22,250,240,76,94,1528
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071206,0,267,139,16,80,70,45,54,1841
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071207,0,283,150,26,70,150,54,63,1149
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071208,0,289,178,36,70,60,76,94,1844
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071209,0,289,183,43,90,100,76,94,1609
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071210,0,278,172,34,70,70,76,89,1431
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071211,3,289,172,40,90,70,89,107,1332
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071212,0,283,172,34,80,80,67,81,1302
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071213,0,283,161,30,60,70,63,76,1135
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071214,145,289,211,35,140,140,125,148,1457
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071215,0,294,211,47,180,200,94,116,1418
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071216,10,256,117,59,180,180,116,165,520
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071217,0,161,61,39,20,360,72,98,829
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071218,0,228,67,33,80,80,76,98,1335
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071219,20,256,117,17,70,110,45,67,1529
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071220,0,261,106,20,160,150,72,89,1259
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071221,13,256,150,26,340,340,63,72,1408
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071222,0,244,111,27,20,40,58,72,1509
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071223,0,261,133,17,300,300,45,54,1729
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071224,0,272,150,24,50,50,54,58,931
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071225,0,261,161,25,270,280,54,63,1648
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071226,0,256,139,17,10,10,54,58,1646
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071227,0,283,150,20,240,230,54,63,1539
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071228,3,294,161,23,160,140,67,76,1250
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071229,0,289,172,22,170,240,63,72,1500
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071230,0,289,194,33,180,170,76,94,1336
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20071231,0,283,194,24,220,230,63,81,1442
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080101,107,222,139,28,350,350,81,103,2202
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080102,0,139,22,62,360,10,94,116,1054
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080103,0,139,-10,62,40,50,103,125,1502
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080104,0,183,61,46,50,40,72,81,1850
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080105,0,217,100,23,100,60,54,67,1250
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080106,0,261,133,32,70,70,63,81,2052
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080107,0,272,133,38,70,80,72,94,1303
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080108,0,272,150,34,120,120,67,81,1057
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080109,0,272,111,16,170,180,58,67,1401
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080110,0,283,150,23,180,180,72,89,1427
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080111,3,272,122,27,190,200,76,94,1222
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080112,0,278,144,26,230,220,72,81,1545
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080113,0,272,172,25,230,240,72,81,1413
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080114,0,217,94,38,360,360,81,107,1018
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080115,0,211,83,38,360,30,67,81,1018
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080116,0,250,100,55,110,110,107,116,1346
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080117,41,250,194,47,180,170,98,116,1101
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080118,0,256,178,20,30,30,54,63,2016
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080119,97,289,172,45,240,240,112,148,2100
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080120,28,206,100,63,30,30,112,139,1114
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080121,0,244,100,69,50,80,125,148,1133
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080122,0,283,156,43,90,110,94,107,1118
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080123,0,272,172,27,230,230,72,94,1243
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080124,0,239,172,21,10,20,67,89,2224
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080125,0,222,122,49,60,60,98,107,1003
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080126,0,256,94,26,220,220,67,81,1822
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080127,0,228,89,43,350,360,89,112,939
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080128,0,217,67,26,30,360,63,76,1028
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080129,0,244,56,34,220,140,89,98,1112
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080130,0,261,133,32,210,210,89,98,1427
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080131,0,278,117,29,150,170,81,107,1125
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080201,0,278,150,38,230,230,94,107,1322
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080202,0,283,144,22,280,280,54,63,1711
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080203,0,289,144,19,110,150,63,76,1541
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080204,0,294,144,24,120,120,67,81,1300
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080205,0,300,156,31,140,140,76,103,1303
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080206,0,289,194,49,210,220,107,130,1346
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080207,3,300,200,44,220,220,103,116,1253
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080208,0,272,178,30,210,200,72,89,1501
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080209,0,283,167,18,310,300,58,72,1637
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080210,0,267,139,50,50,50,98,125,1104
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080211,0,256,100,50,60,100,107,130,1238
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080212,188,250,150,38,160,160,116,161,1335
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080213,124,233,150,41,260,260,103,130,958
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080214,0,217,78,29,80,70,63,72,1630
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080215,0,261,100,24,200,210,54,67,1519
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080216,0,278,133,33,80,80,67,76,1141
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080217,0,294,161,41,220,160,76,103,1052
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080218,3,283,189,52,220,230,94,107,1439
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080219,0,256,156,34,10,360,67,89,1307
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080220,0,256,117,39,60,90,72,103,1152
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080221,69,283,161,30,160,150,89,103,1516
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080222,0,289,194,47,200,200,98,130,1238
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080223,0,289,211,51,230,230,98,112,1506
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080224,0,289,211,30,240,240,72,94,1340
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080225,0,283,194,25,220,220,72,81,1424
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080226,10,289,178,50,200,200,107,125,1506
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080227,0,239,94,52,320,350,94,112,747
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080228,0,178,61,37,30,30,76,89,923
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080229,0,244,61,44,70,90,81,98,1142
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080301,0,267,111,26,60,60,63,67,1619
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080302,0,272,122,47,70,70,103,112,1202
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080303,15,294,139,38,100,100,89,107,1058
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080304,0,278,183,52,200,170,94,112,1233
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080305,23,272,189,25,210,270,63,72,1524
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080306,0,278,161,26,220,220,81,94,1659
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080307,15,306,200,66,170,170,112,143,1517
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080308,185,256,83,61,250,250,134,170,104
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080309,0,222,50,43,60,70,76,94,2131
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080310,0,256,128,48,60,40,94,116,1338
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080311,23,272,167,38,210,210,81,94,1754
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080312,0,256,156,38,250,230,72,94,1354
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080313,0,256,117,19,240,240,67,94,1532
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080314,61,267,100,20,240,220,67,76,1213
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080315,0,289,161,54,210,220,112,134,1407
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080316,0,300,206,35,60,70,72,81,2143
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080317,0,289,183,62,90,50,98,125,1025
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080318,0,289,167,53,120,130,107,143,1123
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080319,0,300,183,62,200,190,107,130,1151
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080320,10,267,144,49,210,210,103,130,820
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080321,0,272,128,52,80,90,103,116,1147
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080322,119,222,161,28,100,130,54,67,1802
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080323,58,272,183,22,310,300,54,63,1557
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080324,0,250,122,46,330,310,81,103,1812
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080325,0,222,78,55,60,80,94,125,1302
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080326,0,250,100,39,40,80,76,98,1115
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080327,0,272,122,36,90,110,76,94,1132
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080328,0,294,133,24,310,130,54,72,1521
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080329,0,289,150,18,50,60,63,76,1607
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080330,0,311,161,28,100,110,89,98,1839
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080331,0,300,183,48,100,80,103,134,1516
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080401,33,306,189,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080402,64,311,183,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080403,74,306,189,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080404,0,311,194,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080405,43,311,183,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080406,401,306,183,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080407,-9999,283,178,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080408,0,278,194,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080409,0,294,194,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080410,0,300,167,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080411,0,300,172,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080412,0,306,200,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080413,0,300,167,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080414,0,244,117,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080415,0,189,106,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080416,0,250,100,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080417,0,261,111,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080418,0,278,128,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080419,0,283,139,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080420,0,283,167,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080421,0,283,156,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080422,0,306,178,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080423,0,294,156,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080429,0,294,194,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080430,-9999,300,156,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080501,0,306,128,43,70,80,94,103,1159
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080502,0,300,161,46,90,80,89,112,1058
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080503,94,311,161,37,230,240,76,94,1456
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080504,0,322,189,20,280,280,63,81,1621
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080505,0,311,200,27,250,260,67,94,1532
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080506,0,311,161,23,230,230,72,94,1350
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080507,0,322,161,30,220,230,76,89,1456
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080508,0,317,183,43,220,220,98,134,1434
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080509,0,317,211,38,240,230,89,98,1440
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080510,0,322,200,30,230,210,72,94,1642
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080511,0,322,217,50,230,230,89,107,1617
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080512,0,317,194,48,310,290,89,107,1556
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080513,0,333,144,26,250,250,63,81,1714
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080514,0,317,172,42,70,80,81,107,1046
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080515,0,306,161,35,170,150,89,103,1001
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080516,0,311,178,37,230,220,76,103,1340
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080517,0,317,206,35,220,230,81,112,1400
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080518,0,317,217,40,230,250,89,112,1242
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080519,0,328,233,50,230,210,107,125,1247
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080520,0,322,239,59,220,220,116,130,1346
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080521,0,322,244,52,220,240,103,125,1019
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080522,0,333,222,30,230,240,76,116,1256
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080523,0,339,217,29,100,90,81,94,1327
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080524,0,344,222,34,280,300,76,103,1735
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080525,0,339,211,50,70,70,107,134,1823
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080526,0,311,183,51,70,70,98,130,1230
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080527,0,311,178,47,90,90,94,107,1627
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080528,0,328,206,41,100,80,67,89,1301
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080529,0,350,228,40,60,110,72,81,1957
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080530,10,339,206,43,110,100,81,103,1342
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080531,86,356,222,31,190,190,81,103,1625
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080601,5,339,228,33,120,120,89,112,1802
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080602,208,322,217,23,360,10,94,116,1206
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080603,0,328,211,21,90,60,72,81,1909
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080604,132,344,211,25,210,210,89,98,1721
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080605,0,350,222,34,100,110,94,112,1442
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080606,8,339,233,39,60,70,134,165,1412
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080607,0,344,217,42,90,100,94,107,1736
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080608,61,339,211,29,30,30,107,125,1801
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080609,160,339,194,20,80,80,165,192,1453
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080610,0,328,206,26,50,60,81,98,2123
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080611,5,333,206,20,150,140,112,130,1728
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080612,335,339,217,19,80,200,107,116,1602
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080613,218,322,217,26,360,10,98,107,1546
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080614,3,311,211,24,160,150,94,103,1359
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080615,0,328,217,29,100,90,107,130,1835
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080616,0,317,222,25,160,180,89,125,1139
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080617,0,328,228,26,230,240,67,94,1329
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080618,290,317,222,30,200,200,103,116,1345
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080619,13,311,217,24,230,220,72,89,1438
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080620,33,322,228,25,40,40,94,107,1502
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080621,46,322,228,25,10,360,81,98,1530
GHCND:USW00012894,FORT MYERS SW FLORIDA REGIONAL AIRPORT FL US,20080622,117,328,222,25,10,350,112,139,1814
